n,kappa,law,gamma,strength,replication,method,estimate
1000,4,gaussian,1.5,3.111469939577902,305,BGS25,3.4524685333124174
1000,4,gaussian,1.5,3.111469939577902,305,BGN11,3.281400463981981
1000,4,gaussian,1.5,3.111469939577902,306,Algorithm 1,3.125706999308583
1000,4,gaussian,1.5,3.111469939577902,306,BGS25,3.537996114398701
1000,4,gaussian,1.5,3.111469939577902,306,BGN11,3.3780035350803423
1000,4,gaussian,1.5,3.111469939577902,307,Algorithm 1,3.0765075059695746
1000,4,gaussian,1.5,3.111469939577902,307,BGS25,3.441577749697382
1000,4,gaussian,1.5,3.111469939577902,307,BGN11,3.2690036622995895
1000,4,gaussian,1.5,3.111469939577902,308,Algorithm 1,3.144740290104672
1000,4,gaussian,1.5,3.111469939577902,308,BGS25,3.4650270024583136
1000,4,gaussian,1.5,3.111469939577902,308,BGN11,3.291721164631098
1000,4,gaussian,1.5,3.111469939577902,309,Algorithm 1,3.099283382985302
1000,4,gaussian,1.5,3.111469939577902,309,BGS25,3.4289749621747054
1000,4,gaussian,1.5,3.111469939577902,309,BGN11,3.2567258075906915
1000,4,gaussian,1.5,3.111469939577902,310,Algorithm 1,3.2052466162943842
1000,4,gaussian,1.5,3.111469939577902,310,BGS25,3.5236853815161693
1000,4,gaussian,1.5,3.111469939577902,310,BGN11,3.361851233501922
1000,4,gaussian,1.5,3.111469939577902,311,Algorithm 1,2.8303069196245683
1000,4,gaussian,1.5,3.111469939577902,311,BGS25,3.2628526569999607
1000,4,gaussian,1.5,3.111469939577902,311,BGN11,3.0686975494564406
1000,4,gaussian,1.5,3.111469939577902,312,Algorithm 1,3.0045672898178486
1000,4,gaussian,1.5,3.111469939577902,312,BGS25,3.404875919772791
1000,4,gaussian,1.5,3.111469939577902,312,BGN11,3.229086755722394
1000,4,gaussian,1.5,3.111469939577902,313,Algorithm 1,3.0721220593229837
1000,4,gaussian,1.5,3.111469939577902,313,BGS25,3.3444532201426815
1000,4,gaussian,1.5,3.111469939577902,313,BGN11,3.1591476502149627
1000,4,gaussian,1.5,3.111469939577902,314,Algorithm 1,3.189008563547089
1000,4,gaussian,1.5,3.111469939577902,314,BGS25,3.573769388474921
1000,4,gaussian,1.5,3.111469939577902,314,BGN11,3.422255723514751
1000,4,gaussian,1.5,3.111469939577902,315,Algorithm 1,3.197484929583754
1000,4,gaussian,1.5,3.111469939577902,315,BGS25,3.502377685973956
1000,4,gaussian,1.5,3.111469939577902,315,BGN11,3.3370401343706293
1000,4,gaussian,1.5,3.111469939577902,316,Algorithm 1,2.9962009943296364
1000,4,gaussian,1.5,3.111469939577902,316,BGS25,3.375911089201981
1000,4,gaussian,1.5,3.111469939577902,316,BGN11,3.2014336502611944
1000,4,gaussian,1.5,3.111469939577902,317,Algorithm 1,3.2705428470613223
1000,4,gaussian,1.5,3.111469939577902,317,BGS25,3.5915809708505115
1000,4,gaussian,1.5,3.111469939577902,317,BGN11,3.4366201141002732
1000,4,gaussian,1.5,3.111469939577902,318,Algorithm 1,3.0179952086655404
1000,4,gaussian,1.5,3.111469939577902,318,BGS25,3.407584853409145
1000,4,gaussian,1.5,3.111469939577902,318,BGN11,3.233979424608139
1000,4,gaussian,1.5,3.111469939577902,319,Algorithm 1,3.0776916142405972
1000,4,gaussian,1.5,3.111469939577902,319,BGS25,3.4296143343906165
1000,4,gaussian,1.5,3.111469939577902,319,BGN11,3.2591457322281028
1000,4,gaussian,1.5,3.111469939577902,320,Algorithm 1,2.9818487992630884
1000,4,gaussian,1.5,3.111469939577902,320,BGS25,3.421925810985857
1000,4,gaussian,1.5,3.111469939577902,320,BGN11,3.250396062505586
1000,4,gaussian,1.5,3.111469939577902,321,Algorithm 1,3.2335321220771003
1000,4,gaussian,1.5,3.111469939577902,321,BGS25,3.5131497949659543
1000,4,gaussian,1.5,3.111469939577902,321,BGN11,3.3503143729511895
1000,4,gaussian,1.5,3.111469939577902,322,Algorithm 1,3.065239904979244
1000,4,gaussian,1.5,3.111469939577902,322,BGS25,3.473024361683821
1000,4,gaussian,1.5,3.111469939577902,322,BGN11,3.300446410757615
1000,4,gaussian,1.5,3.111469939577902,323,Algorithm 1,2.891154021509898
1000,4,gaussian,1.5,3.111469939577902,323,BGS25,3.434465845501444
1000,4,gaussian,1.5,3.111469939577902,323,BGN11,3.259297334323458
1000,4,gaussian,1.5,3.111469939577902,324,Algorithm 1,3.0079257348632313
1000,4,gaussian,1.5,3.111469939577902,324,BGS25,3.3287268606513822
1000,4,gaussian,1.5,3.111469939577902,324,BGN11,3.145600549849665
1000,4,gaussian,1.5,3.111469939577902,325,Algorithm 1,3.137252532435799
1000,4,gaussian,1.5,3.111469939577902,325,BGS25,3.45002615312247
1000,4,gaussian,1.5,3.111469939577902,325,BGN11,3.2771907887524843
1000,4,gaussian,1.5,3.111469939577902,326,Algorithm 1,3.0171375076907596
1000,4,gaussian,1.5,3.111469939577902,326,BGS25,3.4115721125754286
1000,4,gaussian,1.5,3.111469939577902,326,BGN11,3.240916505914855
1000,4,gaussian,1.5,3.111469939577902,327,Algorithm 1,3.102048592506961
1000,4,gaussian,1.5,3.111469939577902,327,BGS25,3.534340501621748
1000,4,gaussian,1.5,3.111469939577902,327,BGN11,3.3696035345984248
1000,4,gaussian,1.5,3.111469939577902,328,Algorithm 1,3.0230355670895745
1000,4,gaussian,1.5,3.111469939577902,328,BGS25,3.401277960417438
1000,4,gaussian,1.5,3.111469939577902,328,BGN11,3.2291249666184454
1000,4,gaussian,1.5,3.111469939577902,329,Algorithm 1,3.090146970509479
1000,4,gaussian,1.5,3.111469939577902,329,BGS25,3.4559975378128955
1000,4,gaussian,1.5,3.111469939577902,329,BGN11,3.2873768714638802
1000,4,gaussian,1.5,3.111469939577902,330,Algorithm 1,3.200478780907756
1000,4,gaussian,1.5,3.111469939577902,330,BGS25,3.4716809624775253
1000,4,gaussian,1.5,3.111469939577902,330,BGN11,3.3044708117962895
1000,4,gaussian,1.5,3.111469939577902,331,Algorithm 1,3.030727469983173
1000,4,gaussian,1.5,3.111469939577902,331,BGS25,3.442642542594495
1000,4,gaussian,1.5,3.111469939577902,331,BGN11,3.2752068437797934
1000,4,gaussian,1.5,3.111469939577902,332,Algorithm 1,3.1305573818093686
1000,4,gaussian,1.5,3.111469939577902,332,BGS25,3.49804499520448
1000,4,gaussian,1.5,3.111469939577902,332,BGN11,3.335286132021336
1000,4,gaussian,1.5,3.111469939577902,333,Algorithm 1,2.982490362695249
1000,4,gaussian,1.5,3.111469939577902,333,BGS25,3.463895265338631
1000,4,gaussian,1.5,3.111469939577902,333,BGN11,3.301888989246741
1000,4,gaussian,1.5,3.111469939577902,334,Algorithm 1,3.054863630238511
1000,4,gaussian,1.5,3.111469939577902,334,BGS25,3.3990740027603366
1000,4,gaussian,1.5,3.111469939577902,334,BGN11,3.228407806769513
1000,4,gaussian,1.5,3.111469939577902,335,Algorithm 1,2.975211501174416
1000,4,gaussian,1.5,3.111469939577902,335,BGS25,3.39770423174242
1000,4,gaussian,1.5,3.111469939577902,335,BGN11,3.220151427715282
1000,4,gaussian,1.5,3.111469939577902,336,Algorithm 1,2.9938455214086166
1000,4,gaussian,1.5,3.111469939577902,336,BGS25,3.390060999960019
1000,4,gaussian,1.5,3.111469939577902,336,BGN11,3.210355460251977
1000,4,gaussian,1.5,3.111469939577902,337,Algorithm 1,2.9832296768146636
1000,4,gaussian,1.5,3.111469939577902,337,BGS25,3.3683835875003165
1000,4,gaussian,1.5,3.111469939577902,337,BGN11,3.1881980271680184
1000,4,gaussian,1.5,3.111469939577902,338,Algorithm 1,3.258903592540503
1000,4,gaussian,1.5,3.111469939577902,338,BGS25,3.5838829682084272
1000,4,gaussian,1.5,3.111469939577902,338,BGN11,3.427405856455345
1000,4,gaussian,1.5,3.111469939577902,339,Algorithm 1,2.9526110939040766
1000,4,gaussian,1.5,3.111469939577902,339,BGS25,3.354246411484228
1000,4,gaussian,1.5,3.111469939577902,339,BGN11,3.1704789355119707
1000,4,gaussian,1.5,3.111469939577902,340,Algorithm 1,2.799410500237036
1000,4,gaussian,1.5,3.111469939577902,340,BGS25,3.2610362736722744
1000,4,gaussian,1.5,3.111469939577902,340,BGN11,3.0768515809278094
1000,4,gaussian,1.5,3.111469939577902,341,Algorithm 1,3.0104016992322995
1000,4,gaussian,1.5,3.111469939577902,341,BGS25,3.372772265609499
1000,4,gaussian,1.5,3.111469939577902,341,BGN11,3.192100704058132
1000,4,gaussian,1.5,3.111469939577902,342,Algorithm 1,2.8985941538722932
1000,4,gaussian,1.5,3.111469939577902,342,BGS25,3.2813271259532573
1000,4,gaussian,1.5,3.111469939577902,342,BGN11,3.0923574507569067
1000,4,gaussian,1.5,3.111469939577902,343,Algorithm 1,3.2600966079216813
1000,4,gaussian,1.5,3.111469939577902,343,BGS25,3.5578485941609603
1000,4,gaussian,1.5,3.111469939577902,343,BGN11,3.3975379447121172
1000,4,gaussian,1.5,3.111469939577902,344,Algorithm 1,3.2523361213601443
1000,4,gaussian,1.5,3.111469939577902,344,BGS25,3.501598915294358
1000,4,gaussian,1.5,3.111469939577902,344,BGN11,3.331867802859155
1000,4,gaussian,1.5,3.111469939577902,345,Algorithm 1,3.0778749271610253
1000,4,gaussian,1.5,3.111469939577902,345,BGS25,3.351901008240411
1000,4,gaussian,1.5,3.111469939577902,345,BGN11,3.1764759333590957
1000,4,gaussian,1.5,3.111469939577902,346,Algorithm 1,3.1537132718932415
1000,4,gaussian,1.5,3.111469939577902,346,BGS25,3.4528904203545103
1000,4,gaussian,1.5,3.111469939577902,346,BGN11,3.284001114436138
1000,4,gaussian,1.5,3.111469939577902,347,Algorithm 1,2.931168201888016
1000,4,gaussian,1.5,3.111469939577902,347,BGS25,3.357422879673888
1000,4,gaussian,1.5,3.111469939577902,347,BGN11,3.1805422432124555
1000,4,gaussian,1.5,3.111469939577902,348,Algorithm 1,3.1068490323821374
1000,4,gaussian,1.5,3.111469939577902,348,BGS25,3.453681512974912
1000,4,gaussian,1.5,3.111469939577902,348,BGN11,3.2844399791257985
1000,4,gaussian,1.5,3.111469939577902,349,Algorithm 1,3.1503030203236126
1000,4,gaussian,1.5,3.111469939577902,349,BGS25,3.5486815382087915
1000,4,gaussian,1.5,3.111469939577902,349,BGN11,3.3902345932605766
1000,4,gaussian,1.5,3.111469939577902,350,Algorithm 1,3.1028828413794276
1000,4,gaussian,1.5,3.111469939577902,350,BGS25,3.4339000151651766
1000,4,gaussian,1.5,3.111469939577902,350,BGN11,3.2576884071403045
1000,4,gaussian,1.5,3.111469939577902,351,Algorithm 1,2.9608733755091685
1000,4,gaussian,1.5,3.111469939577902,351,BGS25,3.3971332299924315
1000,4,gaussian,1.5,3.111469939577902,351,BGN11,3.2161500276760218
1000,4,gaussian,1.5,3.111469939577902,352,Algorithm 1,3.017927714803074
1000,4,gaussian,1.5,3.111469939577902,352,BGS25,3.3433042857293405
1000,4,gaussian,1.5,3.111469939577902,352,BGN11,3.150116278972476
1000,4,gaussian,1.5,3.111469939577902,353,Algorithm 1,3.165296473632358
1000,4,gaussian,1.5,3.111469939577902,353,BGS25,3.6083101098436003
1000,4,gaussian,1.5,3.111469939577902,353,BGN11,3.4464120945517673
1000,4,gaussian,1.5,3.111469939577902,354,Algorithm 1,2.8936963533751068
1000,4,gaussian,1.5,3.111469939577902,354,BGS25,3.3435089926836783
1000,4,gaussian,1.5,3.111469939577902,354,BGN11,3.167491621210356
1000,4,gaussian,1.5,3.111469939577902,355,Algorithm 1,3.232224624164144
1000,4,gaussian,1.5,3.111469939577902,355,BGS25,3.5540958949481047
1000,4,gaussian,1.5,3.111469939577902,355,BGN11,3.3945281505027154
1000,4,gaussian,1.5,3.111469939577902,356,Algorithm 1,3.229771999957539
1000,4,gaussian,1.5,3.111469939577902,356,BGS25,3.5723517490994956
1000,4,gaussian,1.5,3.111469939577902,356,BGN11,3.412501618092649
1000,4,gaussian,1.5,3.111469939577902,357,Algorithm 1,3.066557184250788
1000,4,gaussian,1.5,3.111469939577902,357,BGS25,3.434511339374402
1000,4,gaussian,1.5,3.111469939577902,357,BGN11,3.260382622891437
1000,4,gaussian,1.5,3.111469939577902,358,Algorithm 1,3.0849853750507434
1000,4,gaussian,1.5,3.111469939577902,358,BGS25,3.4273156770978592
1000,4,gaussian,1.5,3.111469939577902,358,BGN11,3.2599619035906016
1000,4,gaussian,1.5,3.111469939577902,359,Algorithm 1,3.157730809724766
1000,4,gaussian,1.5,3.111469939577902,359,BGS25,3.4800717343576917
1000,4,gaussian,1.5,3.111469939577902,359,BGN11,3.31272050280696
1000,4,gaussian,1.5,3.111469939577902,360,Algorithm 1,3.1917636970432954
1000,4,gaussian,1.5,3.111469939577902,360,BGS25,3.4652498255206345
1000,4,gaussian,1.5,3.111469939577902,360,BGN11,3.29459160784972
1000,4,gaussian,1.5,3.111469939577902,361,Algorithm 1,3.0281673898003247
1000,4,gaussian,1.5,3.111469939577902,361,BGS25,3.43900264417997
1000,4,gaussian,1.5,3.111469939577902,361,BGN11,3.272188960264212
1000,4,gaussian,1.5,3.111469939577902,362,Algorithm 1,2.9848057621746378
1000,4,gaussian,1.5,3.111469939577902,362,BGS25,3.414701645318977
1000,4,gaussian,1.5,3.111469939577902,362,BGN11,3.2440787378740032
1000,4,gaussian,1.5,3.111469939577902,363,Algorithm 1,3.1411909485295633
1000,4,gaussian,1.5,3.111469939577902,363,BGS25,3.523383539789753
1000,4,gaussian,1.5,3.111469939577902,363,BGN11,3.3559868159280635
1000,4,gaussian,1.5,3.111469939577902,364,Algorithm 1,3.2510854432513563
1000,4,gaussian,1.5,3.111469939577902,364,BGS25,3.53747565364778
1000,4,gaussian,1.5,3.111469939577902,364,BGN11,3.3779254402915058
1000,4,gaussian,1.5,3.111469939577902,365,Algorithm 1,2.9822274074644968
1000,4,gaussian,1.5,3.111469939577902,365,BGS25,3.389231766485028
1000,4,gaussian,1.5,3.111469939577902,365,BGN11,3.208556624793091
1000,4,gaussian,1.5,3.111469939577902,366,Algorithm 1,3.0194286049095616
1000,4,gaussian,1.5,3.111469939577902,366,BGS25,3.387838515415663
1000,4,gaussian,1.5,3.111469939577902,366,BGN11,3.211809121125119
1000,4,gaussian,1.5,3.111469939577902,367,Algorithm 1,3.127721220777485
1000,4,gaussian,1.5,3.111469939577902,367,BGS25,3.4659176280223107
1000,4,gaussian,1.5,3.111469939577902,367,BGN11,3.301134377558423
1000,4,gaussian,1.5,3.111469939577902,368,Algorithm 1,3.2722502137133627
1000,4,gaussian,1.5,3.111469939577902,368,BGS25,3.568828081375698
1000,4,gaussian,1.5,3.111469939577902,368,BGN11,3.4058726421654604
1000,4,gaussian,1.5,3.111469939577902,369,Algorithm 1,3.1733384416126134
1000,4,gaussian,1.5,3.111469939577902,369,BGS25,3.559930462043113
1000,4,gaussian,1.5,3.111469939577902,369,BGN11,3.397965051759164
1000,4,gaussian,1.5,3.111469939577902,370,Algorithm 1,2.971482268466213
1000,4,gaussian,1.5,3.111469939577902,370,BGS25,3.3004272328351685
1000,4,gaussian,1.5,3.111469939577902,370,BGN11,3.1150425197760763
1000,4,gaussian,1.5,3.111469939577902,371,Algorithm 1,3.2212161883159522
1000,4,gaussian,1.5,3.111469939577902,371,BGS25,3.507566605173579
1000,4,gaussian,1.5,3.111469939577902,371,BGN11,3.341776094748482
1000,4,gaussian,1.5,3.111469939577902,372,Algorithm 1,3.022530245089497
1000,4,gaussian,1.5,3.111469939577902,372,BGS25,3.4216992205601633
1000,4,gaussian,1.5,3.111469939577902,372,BGN11,3.248759838716096
1000,4,gaussian,1.5,3.111469939577902,373,Algorithm 1,3.1369351583339085
1000,4,gaussian,1.5,3.111469939577902,373,BGS25,3.467341290524644
1000,4,gaussian,1.5,3.111469939577902,373,BGN11,3.298563543605484
1000,4,gaussian,1.5,3.111469939577902,374,Algorithm 1,3.1719776956026067
1000,4,gaussian,1.5,3.111469939577902,374,BGS25,3.501653369163563
1000,4,gaussian,1.5,3.111469939577902,374,BGN11,3.3371694986975777
1000,4,gaussian,1.5,3.111469939577902,375,Algorithm 1,3.0707823112099724
1000,4,gaussian,1.5,3.111469939577902,375,BGS25,3.4847965500541074
1000,4,gaussian,1.5,3.111469939577902,375,BGN11,3.31555097907416
1000,4,gaussian,1.5,3.111469939577902,376,Algorithm 1,3.0375919887181104
1000,4,gaussian,1.5,3.111469939577902,376,BGS25,3.479737804509057
1000,4,gaussian,1.5,3.111469939577902,376,BGN11,3.309961518485417
1000,4,gaussian,1.5,3.111469939577902,377,Algorithm 1,3.113204480786841
1000,4,gaussian,1.5,3.111469939577902,377,BGS25,3.4188643674351296
1000,4,gaussian,1.5,3.111469939577902,377,BGN11,3.250940860161824
1000,4,gaussian,1.5,3.111469939577902,378,Algorithm 1,3.0785640379368155
1000,4,gaussian,1.5,3.111469939577902,378,BGS25,3.3853010344243053
1000,4,gaussian,1.5,3.111469939577902,378,BGN11,3.2056232454394813
1000,4,gaussian,1.5,3.111469939577902,379,Algorithm 1,3.1971403660277797
1000,4,gaussian,1.5,3.111469939577902,379,BGS25,3.4880766169844444
1000,4,gaussian,1.5,3.111469939577902,379,BGN11,3.3262588701251525
1000,4,gaussian,1.5,3.111469939577902,380,Algorithm 1,3.0381379825313517
1000,4,gaussian,1.5,3.111469939577902,380,BGS25,3.4581140480360997
1000,4,gaussian,1.5,3.111469939577902,380,BGN11,3.291361302994119
1000,4,gaussian,1.5,3.111469939577902,381,Algorithm 1,3.1059974038492113
1000,4,gaussian,1.5,3.111469939577902,381,BGS25,3.3804760134381144
1000,4,gaussian,1.5,3.111469939577902,381,BGN11,3.2088866719772597
1000,4,gaussian,1.5,3.111469939577902,382,Algorithm 1,3.0463791555847775
1000,4,gaussian,1.5,3.111469939577902,382,BGS25,3.4688588361202752
1000,4,gaussian,1.5,3.111469939577902,382,BGN11,3.304216848234263
1000,4,gaussian,1.5,3.111469939577902,383,Algorithm 1,3.2071062969797373
1000,4,gaussian,1.5,3.111469939577902,383,BGS25,3.468876262487145
1000,4,gaussian,1.5,3.111469939577902,383,BGN11,3.2976054713406566
1000,4,gaussian,1.5,3.111469939577902,384,Algorithm 1,3.027305795887252
1000,4,gaussian,1.5,3.111469939577902,384,BGS25,3.4198205831139887
1000,4,gaussian,1.5,3.111469939577902,384,BGN11,3.2463519606476754
1000,4,gaussian,1.5,3.111469939577902,385,Algorithm 1,2.97764292150704
1000,4,gaussian,1.5,3.111469939577902,385,BGS25,3.4247308634095397
1000,4,gaussian,1.5,3.111469939577902,385,BGN11,3.2504553098576077
1000,4,gaussian,1.5,3.111469939577902,386,Algorithm 1,2.985268348798379
1000,4,gaussian,1.5,3.111469939577902,386,BGS25,3.4477964279935778
1000,4,gaussian,1.5,3.111469939577902,386,BGN11,3.279503786920479
1000,4,gaussian,1.5,3.111469939577902,387,Algorithm 1,3.162759546505308
1000,4,gaussian,1.5,3.111469939577902,387,BGS25,3.463927529129892
1000,4,gaussian,1.5,3.111469939577902,387,BGN11,3.2985968432535917
1000,4,gaussian,1.5,3.111469939577902,388,Algorithm 1,3.0704068546820737
1000,4,gaussian,1.5,3.111469939577902,388,BGS25,3.44838796370236
1000,4,gaussian,1.5,3.111469939577902,388,BGN11,3.276306332401981
1000,4,gaussian,1.5,3.111469939577902,389,Algorithm 1,2.971966631963434
1000,4,gaussian,1.5,3.111469939577902,389,BGS25,3.404457576149177
1000,4,gaussian,1.5,3.111469939577902,389,BGN11,3.2321300475491466
1000,4,gaussian,1.5,3.111469939577902,390,Algorithm 1,3.2157897271099047
1000,4,gaussian,1.5,3.111469939577902,390,BGS25,3.493843434793637
1000,4,gaussian,1.5,3.111469939577902,390,BGN11,3.328841903861181
1000,4,gaussian,1.5,3.111469939577902,391,Algorithm 1,3.0101907200838305
1000,4,gaussian,1.5,3.111469939577902,391,BGS25,3.3170996589553488
1000,4,gaussian,1.5,3.111469939577902,391,BGN11,3.1345755786052805
1000,4,gaussian,1.5,3.111469939577902,392,Algorithm 1,3.1768764955330355
1000,4,gaussian,1.5,3.111469939577902,392,BGS25,3.501672828356606
1000,4,gaussian,1.5,3.111469939577902,392,BGN11,3.3383918188033186
1000,4,gaussian,1.5,3.111469939577902,393,Algorithm 1,2.996421253176931
1000,4,gaussian,1.5,3.111469939577902,393,BGS25,3.363215304766821
1000,4,gaussian,1.5,3.111469939577902,393,BGN11,3.1862746057066946
1000,4,gaussian,1.5,3.111469939577902,394,Algorithm 1,2.908596734100182
1000,4,gaussian,1.5,3.111469939577902,394,BGS25,3.2775504681729855
1000,4,gaussian,1.5,3.111469939577902,394,BGN11,3.088232547851419
1000,4,gaussian,1.5,3.111469939577902,395,Algorithm 1,2.9152737151348656
1000,4,gaussian,1.5,3.111469939577902,395,BGS25,3.3279108827493875
1000,4,gaussian,1.5,3.111469939577902,395,BGN11,3.1415741918147586
1000,4,gaussian,1.5,3.111469939577902,396,Algorithm 1,3.2484536172649094
1000,4,gaussian,1.5,3.111469939577902,396,BGS25,3.56954345438657
1000,4,gaussian,1.5,3.111469939577902,396,BGN11,3.4108408632580094
1000,4,gaussian,1.5,3.111469939577902,397,Algorithm 1,3.12619594636433
1000,4,gaussian,1.5,3.111469939577902,397,BGS25,3.4493907026275625
1000,4,gaussian,1.5,3.111469939577902,397,BGN11,3.275638445755532
1000,4,gaussian,1.5,3.111469939577902,398,Algorithm 1,2.9611831060985896
1000,4,gaussian,1.5,3.111469939577902,398,BGS25,3.3093193087807684
1000,4,gaussian,1.5,3.111469939577902,398,BGN11,3.1184346069723636
1000,4,gaussian,1.5,3.111469939577902,399,Algorithm 1,2.860977986272843
1000,4,gaussian,1.5,3.111469939577902,399,BGS25,3.3759364047689804
1000,4,gaussian,1.5,3.111469939577902,399,BGN11,3.202574906015874
1000,4,gaussian,1.5,3.111469939577902,400,Algorithm 1,2.9150820069076864
1000,4,gaussian,1.5,3.111469939577902,400,BGS25,3.2927420484615553
1000,4,gaussian,1.5,3.111469939577902,400,BGN11,3.1052113112821766
1000,4,gaussian,1.5,3.111469939577902,401,Algorithm 1,2.978965061924769
1000,4,gaussian,1.5,3.111469939577902,401,BGS25,3.372620562230309
1000,4,gaussian,1.5,3.111469939577902,401,BGN11,3.196189627053984
1000,4,gaussian,1.5,3.111469939577902,402,Algorithm 1,3.2160069233725284
1000,4,gaussian,1.5,3.111469939577902,402,BGS25,3.529684554537707
1000,4,gaussian,1.5,3.111469939577902,402,BGN11,3.3669437871274375
1000,4,gaussian,1.5,3.111469939577902,403,Algorithm 1,3.250618771618775
1000,4,gaussian,1.5,3.111469939577902,403,BGS25,3.5373601778447585
