n,p,kappa,law,gamma,strength,replication,method,estimate
1000,600,4,gaussian,1.5,2.7384412125023427,437,Algorithm 3,2.738852314699203
1000,600,4,gaussian,1.5,2.7384412125023427,437,SN13,2.985993245119236
1000,600,4,gaussian,1.5,2.7384412125023427,437,OptShrink,2.9547775720233402
1000,600,4,gaussian,1.5,2.7384412125023427,438,Algorithm 3,2.795844749669533
1000,600,4,gaussian,1.5,2.7384412125023427,438,SN13,2.980962953953146
1000,600,4,gaussian,1.5,2.7384412125023427,438,OptShrink,2.9498212564053
1000,600,4,gaussian,1.5,2.7384412125023427,439,Algorithm 3,2.814854772625827
1000,600,4,gaussian,1.5,2.7384412125023427,439,SN13,3.0037248797278306
1000,600,4,gaussian,1.5,2.7384412125023427,439,OptShrink,2.9748034099887684
1000,600,4,gaussian,1.5,2.7384412125023427,440,Algorithm 3,2.7381549423539924
1000,600,4,gaussian,1.5,2.7384412125023427,440,SN13,2.904180055975203
1000,600,4,gaussian,1.5,2.7384412125023427,440,OptShrink,2.8678483578937484
1000,600,4,gaussian,1.5,2.7384412125023427,441,Algorithm 3,2.940072889777234
1000,600,4,gaussian,1.5,2.7384412125023427,441,SN13,3.0850162186982164
1000,600,4,gaussian,1.5,2.7384412125023427,441,OptShrink,3.059294032302628
1000,600,4,gaussian,1.5,2.7384412125023427,442,Algorithm 3,2.7709349905492453
1000,600,4,gaussian,1.5,2.7384412125023427,442,SN13,3.018789430467669
1000,600,4,gaussian,1.5,2.7384412125023427,442,OptShrink,2.9900263127952713
1000,600,4,gaussian,1.5,2.7384412125023427,443,Algorithm 3,2.7077523877483687
1000,600,4,gaussian,1.5,2.7384412125023427,443,SN13,2.8738631700603303
1000,600,4,gaussian,1.5,2.7384412125023427,443,OptShrink,2.8380294177550933
1000,600,4,gaussian,1.5,2.7384412125023427,444,Algorithm 3,2.82788820183486
1000,600,4,gaussian,1.5,2.7384412125023427,444,SN13,3.0214340266825985
1000,600,4,gaussian,1.5,2.7384412125023427,444,OptShrink,2.9925573058405854
1000,600,4,gaussian,1.5,2.7384412125023427,445,Algorithm 3,2.6943602574163883
1000,600,4,gaussian,1.5,2.7384412125023427,445,SN13,2.930318710044172
1000,600,4,gaussian,1.5,2.7384412125023427,445,OptShrink,2.8972659888029804
1000,600,4,gaussian,1.5,2.7384412125023427,446,Algorithm 3,2.6631152850707025
1000,600,4,gaussian,1.5,2.7384412125023427,446,SN13,2.901968442630052
1000,600,4,gaussian,1.5,2.7384412125023427,446,OptShrink,2.8654041267447754
1000,600,4,gaussian,1.5,2.7384412125023427,447,Algorithm 3,2.867152894328302
1000,600,4,gaussian,1.5,2.7384412125023427,447,SN13,3.0486040534570114
1000,600,4,gaussian,1.5,2.7384412125023427,447,OptShrink,3.0223018953038925
1000,600,4,gaussian,1.5,2.7384412125023427,448,Algorithm 3,2.7903216917452993
1000,600,4,gaussian,1.5,2.7384412125023427,448,SN13,3.002153184297741
1000,600,4,gaussian,1.5,2.7384412125023427,448,OptShrink,2.9714180940823915
1000,600,4,gaussian,1.5,2.7384412125023427,449,Algorithm 3,2.5962758666041514
1000,600,4,gaussian,1.5,2.7384412125023427,449,SN13,2.8317498835291213
1000,600,4,gaussian,1.5,2.7384412125023427,449,OptShrink,2.7927851514545394
1000,600,4,gaussian,1.5,2.7384412125023427,450,Algorithm 3,2.8146012210103275
1000,600,4,gaussian,1.5,2.7384412125023427,450,SN13,2.955862279611263
1000,600,4,gaussian,1.5,2.7384412125023427,450,OptShrink,2.923381067290711
1000,600,4,gaussian,1.5,2.7384412125023427,451,Algorithm 3,2.73142060553203
1000,600,4,gaussian,1.5,2.7384412125023427,451,SN13,2.910539054678383
1000,600,4,gaussian,1.5,2.7384412125023427,451,OptShrink,2.875636604289324
1000,600,4,gaussian,1.5,2.7384412125023427,452,Algorithm 3,2.8528255843012587
1000,600,4,gaussian,1.5,2.7384412125023427,452,SN13,3.037652234652697
1000,600,4,gaussian,1.5,2.7384412125023427,452,OptShrink,3.0093592584376214
1000,600,4,gaussian,1.5,2.7384412125023427,453,Algorithm 3,2.717117670984256
1000,600,4,gaussian,1.5,2.7384412125023427,453,SN13,2.9023265942460164
1000,600,4,gaussian,1.5,2.7384412125023427,453,OptShrink,2.865914079734362
1000,600,4,gaussian,1.5,2.7384412125023427,454,Algorithm 3,2.6605742816668374
1000,600,4,gaussian,1.5,2.7384412125023427,454,SN13,2.9662366043745454
1000,600,4,gaussian,1.5,2.7384412125023427,454,OptShrink,2.9343871617335613
1000,600,4,gaussian,1.5,2.7384412125023427,455,Algorithm 3,2.7372944812122753
1000,600,4,gaussian,1.5,2.7384412125023427,455,SN13,2.9355734425451137
1000,600,4,gaussian,1.5,2.7384412125023427,455,OptShrink,2.902334063484514
1000,600,4,gaussian,1.5,2.7384412125023427,456,Algorithm 3,2.765618177123413
1000,600,4,gaussian,1.5,2.7384412125023427,456,SN13,2.953359446330701
1000,600,4,gaussian,1.5,2.7384412125023427,456,OptShrink,2.9194508487024633
1000,600,4,gaussian,1.5,2.7384412125023427,457,Algorithm 3,2.698577974730493
1000,600,4,gaussian,1.5,2.7384412125023427,457,SN13,2.923871970682375
1000,600,4,gaussian,1.5,2.7384412125023427,457,OptShrink,2.8899850258810704
1000,600,4,gaussian,1.5,2.7384412125023427,458,Algorithm 3,2.817420980375523
1000,600,4,gaussian,1.5,2.7384412125023427,458,SN13,2.9655534141119033
1000,600,4,gaussian,1.5,2.7384412125023427,458,OptShrink,2.9339798925943104
1000,600,4,gaussian,1.5,2.7384412125023427,459,Algorithm 3,2.754298792666861
1000,600,4,gaussian,1.5,2.7384412125023427,459,SN13,3.022979198698576
1000,600,4,gaussian,1.5,2.7384412125023427,459,OptShrink,2.9940929490853487
1000,600,4,gaussian,1.5,2.7384412125023427,460,Algorithm 3,2.5841179412870017
1000,600,4,gaussian,1.5,2.7384412125023427,460,SN13,2.878231561164694
1000,600,4,gaussian,1.5,2.7384412125023427,460,OptShrink,2.8415309877320616
1000,600,4,gaussian,1.5,2.7384412125023427,461,Algorithm 3,2.7254338266518614
1000,600,4,gaussian,1.5,2.7384412125023427,461,SN13,2.9371761211360523
1000,600,4,gaussian,1.5,2.7384412125023427,461,OptShrink,2.9051116477738304
1000,600,4,gaussian,1.5,2.7384412125023427,462,Algorithm 3,2.7759323904916293
1000,600,4,gaussian,1.5,2.7384412125023427,462,SN13,2.975213008498042
1000,600,4,gaussian,1.5,2.7384412125023427,462,OptShrink,2.944541785007683
1000,600,4,gaussian,1.5,2.7384412125023427,463,Algorithm 3,2.5332249150300488
1000,600,4,gaussian,1.5,2.7384412125023427,463,SN13,2.904060446178533
1000,600,4,gaussian,1.5,2.7384412125023427,463,OptShrink,2.870564334526883
1000,600,4,gaussian,1.5,2.7384412125023427,464,Algorithm 3,2.6249458175079576
1000,600,4,gaussian,1.5,2.7384412125023427,464,SN13,2.886860404625619
1000,600,4,gaussian,1.5,2.7384412125023427,464,OptShrink,2.85176074202405
1000,600,4,gaussian,1.5,2.7384412125023427,465,Algorithm 3,2.847947534190971
1000,600,4,gaussian,1.5,2.7384412125023427,465,SN13,3.0142352766660423
1000,600,4,gaussian,1.5,2.7384412125023427,465,OptShrink,2.9853182711256627
1000,600,4,gaussian,1.5,2.7384412125023427,466,Algorithm 3,2.797394206748567
1000,600,4,gaussian,1.5,2.7384412125023427,466,SN13,2.9725116075513527
1000,600,4,gaussian,1.5,2.7384412125023427,466,OptShrink,2.9422433029986816
1000,600,4,gaussian,1.5,2.7384412125023427,467,Algorithm 3,2.52424251280449
1000,600,4,gaussian,1.5,2.7384412125023427,467,SN13,2.858760957318767
1000,600,4,gaussian,1.5,2.7384412125023427,467,OptShrink,2.8228080516869207
1000,600,4,gaussian,1.5,2.7384412125023427,468,Algorithm 3,2.8578944190281796
1000,600,4,gaussian,1.5,2.7384412125023427,468,SN13,3.041324778918478
1000,600,4,gaussian,1.5,2.7384412125023427,468,OptShrink,3.0120439464276787
1000,600,4,gaussian,1.5,2.7384412125023427,469,Algorithm 3,2.7701393498320552
1000,600,4,gaussian,1.5,2.7384412125023427,469,SN13,2.933793370785122
1000,600,4,gaussian,1.5,2.7384412125023427,469,OptShrink,2.900630414190539
1000,600,4,gaussian,1.5,2.7384412125023427,470,Algorithm 3,2.7235651202833515
1000,600,4,gaussian,1.5,2.7384412125023427,470,SN13,2.9401664593839656
1000,600,4,gaussian,1.5,2.7384412125023427,470,OptShrink,2.9079378576949337
1000,600,4,gaussian,1.5,2.7384412125023427,471,Algorithm 3,2.644425124660884
1000,600,4,gaussian,1.5,2.7384412125023427,471,SN13,2.878895533880199
1000,600,4,gaussian,1.5,2.7384412125023427,471,OptShrink,2.8442419870533877
1000,600,4,gaussian,1.5,2.7384412125023427,472,Algorithm 3,2.7959238919080542
1000,600,4,gaussian,1.5,2.7384412125023427,472,SN13,2.9637550691162375
1000,600,4,gaussian,1.5,2.7384412125023427,472,OptShrink,2.9332346433319563
1000,600,4,gaussian,1.5,2.7384412125023427,473,Algorithm 3,2.775472826614014
1000,600,4,gaussian,1.5,2.7384412125023427,473,SN13,2.9602657758178856
1000,600,4,gaussian,1.5,2.7384412125023427,473,OptShrink,2.928548386524316
1000,600,4,gaussian,1.5,2.7384412125023427,474,Algorithm 3,2.8922023819877656
1000,600,4,gaussian,1.5,2.7384412125023427,474,SN13,3.0852852575754883
1000,600,4,gaussian,1.5,2.7384412125023427,474,OptShrink,3.0587481447362266
1000,600,4,gaussian,1.5,2.7384412125023427,475,Algorithm 3,2.674579840230962
1000,600,4,gaussian,1.5,2.7384412125023427,475,SN13,2.900186404208982
1000,600,4,gaussian,1.5,2.7384412125023427,475,OptShrink,2.866375327477255
1000,600,4,gaussian,1.5,2.7384412125023427,476,Algorithm 3,2.754736806239884
1000,600,4,gaussian,1.5,2.7384412125023427,476,SN13,2.9060520223699053
1000,600,4,gaussian,1.5,2.7384412125023427,476,OptShrink,2.870939360972122
1000,600,4,gaussian,1.5,2.7384412125023427,477,Algorithm 3,2.60666092785025
1000,600,4,gaussian,1.5,2.7384412125023427,477,SN13,2.8440832991568783
1000,600,4,gaussian,1.5,2.7384412125023427,477,OptShrink,2.80686759182668
1000,600,4,gaussian,1.5,2.7384412125023427,478,Algorithm 3,2.6355142972735477
1000,600,4,gaussian,1.5,2.7384412125023427,478,SN13,2.8481361935787635
1000,600,4,gaussian,1.5,2.7384412125023427,478,OptShrink,2.8102501815083984
1000,600,4,gaussian,1.5,2.7384412125023427,479,Algorithm 3,2.782420100001625
1000,600,4,gaussian,1.5,2.7384412125023427,479,SN13,3.0168655201698726
1000,600,4,gaussian,1.5,2.7384412125023427,479,OptShrink,2.9871733084042047
1000,600,4,gaussian,1.5,2.7384412125023427,480,Algorithm 3,2.7367167162654797
1000,600,4,gaussian,1.5,2.7384412125023427,480,SN13,2.9514944524155884
1000,600,4,gaussian,1.5,2.7384412125023427,480,OptShrink,2.918077604939367
1000,600,4,gaussian,1.5,2.7384412125023427,481,Algorithm 3,2.871889420851837
1000,600,4,gaussian,1.5,2.7384412125023427,481,SN13,3.0134300028094256
1000,600,4,gaussian,1.5,2.7384412125023427,481,OptShrink,2.984514403402351
1000,600,4,gaussian,1.5,2.7384412125023427,482,Algorithm 3,2.774983530091997
1000,600,4,gaussian,1.5,2.7384412125023427,482,SN13,2.9557630333410483
1000,600,4,gaussian,1.5,2.7384412125023427,482,OptShrink,2.923074713299382
1000,600,4,gaussian,1.5,2.7384412125023427,483,Algorithm 3,2.889786339935658
1000,600,4,gaussian,1.5,2.7384412125023427,483,SN13,3.0133790285444224
1000,600,4,gaussian,1.5,2.7384412125023427,483,OptShrink,2.9844136685801996
1000,600,4,gaussian,1.5,2.7384412125023427,484,Algorithm 3,2.742797453025967
1000,600,4,gaussian,1.5,2.7384412125023427,484,SN13,2.9246700965429233
1000,600,4,gaussian,1.5,2.7384412125023427,484,OptShrink,2.8918737795255
1000,600,4,gaussian,1.5,2.7384412125023427,485,Algorithm 3,2.7222186122574943
1000,600,4,gaussian,1.5,2.7384412125023427,485,SN13,2.9229994039843
1000,600,4,gaussian,1.5,2.7384412125023427,485,OptShrink,2.8890701227898137
1000,600,4,gaussian,1.5,2.7384412125023427,486,Algorithm 3,2.726250953486359
1000,600,4,gaussian,1.5,2.7384412125023427,486,SN13,2.9169920760197923
1000,600,4,gaussian,1.5,2.7384412125023427,486,OptShrink,2.8843411303353736
1000,600,4,gaussian,1.5,2.7384412125023427,487,Algorithm 3,2.7657049722078604
1000,600,4,gaussian,1.5,2.7384412125023427,487,SN13,2.957205743336758
1000,600,4,gaussian,1.5,2.7384412125023427,487,OptShrink,2.9259095380896816
1000,600,4,gaussian,1.5,2.7384412125023427,488,Algorithm 3,2.679409500841203
1000,600,4,gaussian,1.5,2.7384412125023427,488,SN13,2.8901164566595954
1000,600,4,gaussian,1.5,2.7384412125023427,488,OptShrink,2.856172847213692
1000,600,4,gaussian,1.5,2.7384412125023427,489,Algorithm 3,2.741357654843548
1000,600,4,gaussian,1.5,2.7384412125023427,489,SN13,2.9335125707906626
1000,600,4,gaussian,1.5,2.7384412125023427,489,OptShrink,2.8996958736026746
1000,600,4,gaussian,1.5,2.7384412125023427,490,Algorithm 3,2.7172293483727006
1000,600,4,gaussian,1.5,2.7384412125023427,490,SN13,2.9667947326792015
1000,600,4,gaussian,1.5,2.7384412125023427,490,OptShrink,2.935254393592834
1000,600,4,gaussian,1.5,2.7384412125023427,491,Algorithm 3,2.672171843439458
1000,600,4,gaussian,1.5,2.7384412125023427,491,SN13,2.919424544357933
1000,600,4,gaussian,1.5,2.7384412125023427,491,OptShrink,2.8859870666925023
1000,600,4,gaussian,1.5,2.7384412125023427,492,Algorithm 3,2.595040992941699
1000,600,4,gaussian,1.5,2.7384412125023427,492,SN13,2.839515615140593
1000,600,4,gaussian,1.5,2.7384412125023427,492,OptShrink,2.801913008520987
1000,600,4,gaussian,1.5,2.7384412125023427,493,Algorithm 3,2.605897353231092
1000,600,4,gaussian,1.5,2.7384412125023427,493,SN13,2.881660625493012
1000,600,4,gaussian,1.5,2.7384412125023427,493,OptShrink,2.847648494897874
1000,600,4,gaussian,1.5,2.7384412125023427,494,Algorithm 3,2.7998074447854755
1000,600,4,gaussian,1.5,2.7384412125023427,494,SN13,2.953509883444866
1000,600,4,gaussian,1.5,2.7384412125023427,494,OptShrink,2.9214376723544335
1000,600,4,gaussian,1.5,2.7384412125023427,495,Algorithm 3,2.8660272191989087
1000,600,4,gaussian,1.5,2.7384412125023427,495,SN13,3.0300090149941132
1000,600,4,gaussian,1.5,2.7384412125023427,495,OptShrink,3.0008316036766343
1000,600,4,gaussian,1.5,2.7384412125023427,496,Algorithm 3,2.7164064093923046
1000,600,4,gaussian,1.5,2.7384412125023427,496,SN13,2.9255438997434573
1000,600,4,gaussian,1.5,2.7384412125023427,496,OptShrink,2.891896316620556
1000,600,4,gaussian,1.5,2.7384412125023427,497,Algorithm 3,2.9766902048696324
1000,600,4,gaussian,1.5,2.7384412125023427,497,SN13,3.111033011202986
1000,600,4,gaussian,1.5,2.7384412125023427,497,OptShrink,3.0844392510883583
1000,600,4,gaussian,1.5,2.7384412125023427,498,Algorithm 3,2.760782561309982
1000,600,4,gaussian,1.5,2.7384412125023427,498,SN13,3.040128943770162
1000,600,4,gaussian,1.5,2.7384412125023427,498,OptShrink,3.0116230848605685
1000,600,4,gaussian,1.5,2.7384412125023427,499,Algorithm 3,2.8368491225986845
1000,600,4,gaussian,1.5,2.7384412125023427,499,SN13,3.055623527158881
1000,600,4,gaussian,1.5,2.7384412125023427,499,OptShrink,3.027895450425098
1000,600,4,gaussian,1.5,2.7384412125023427,500,Algorithm 3,2.7387136161371393
1000,600,4,gaussian,1.5,2.7384412125023427,500,SN13,2.9530875711229334
1000,600,4,gaussian,1.5,2.7384412125023427,500,OptShrink,2.9207639049704732
1000,600,4,rademacher,1.5,2.7384412125023427,1,Algorithm 3,2.697706222141782
1000,600,4,rademacher,1.5,2.7384412125023427,1,SN13,2.952994853748343
1000,600,4,rademacher,1.5,2.7384412125023427,1,OptShrink,2.9208860711653784
1000,600,4,rademacher,1.5,2.7384412125023427,2,Algorithm 3,2.759452102667395
1000,600,4,rademacher,1.5,2.7384412125023427,2,SN13,2.946159729774743
1000,600,4,rademacher,1.5,2.7384412125023427,2,OptShrink,2.913551386960756
1000,600,4,rademacher,1.5,2.7384412125023427,3,Algorithm 3,2.7243214775553244
1000,600,4,rademacher,1.5,2.7384412125023427,3,SN13,2.925233983518922
1000,600,4,rademacher,1.5,2.7384412125023427,3,OptShrink,2.8929737575072734
1000,600,4,rademacher,1.5,2.7384412125023427,4,Algorithm 3,2.5970867218811846
1000,600,4,rademacher,1.5,2.7384412125023427,4,SN13,2.841196792712769
1000,600,4,rademacher,1.5,2.7384412125023427,4,OptShrink,2.8024926281291167
1000,600,4,rademacher,1.5,2.7384412125023427,5,Algorithm 3,2.71731198559783
1000,600,4,rademacher,1.5,2.7384412125023427,5,SN13,2.894223146168301
1000,600,4,rademacher,1.5,2.7384412125023427,5,OptShrink,2.859590853309188
1000,600,4,rademacher,1.5,2.7384412125023427,6,Algorithm 3,2.8314229075414903
1000,600,4,rademacher,1.5,2.7384412125023427,6,SN13,2.9862088238111255
1000,600,4,rademacher,1.5,2.7384412125023427,6,OptShrink,2.9556746632199644
1000,600,4,rademacher,1.5,2.7384412125023427,7,Algorithm 3,2.706200767091333
1000,600,4,rademacher,1.5,2.7384412125023427,7,SN13,3.0114809028543563
1000,600,4,rademacher,1.5,2.7384412125023427,7,OptShrink,2.9830517837975803
1000,600,4,rademacher,1.5,2.7384412125023427,8,Algorithm 3,2.765382780242968
1000,600,4,rademacher,1.5,2.7384412125023427,8,SN13,3.0081227704497486
1000,600,4,rademacher,1.5,2.7384412125023427,8,OptShrink,2.9797669741313864
1000,600,4,rademacher,1.5,2.7384412125023427,9,Algorithm 3,2.798931962424414
1000,600,4,rademacher,1.5,2.7384412125023427,9,SN13,2.9640850801183745
1000,600,4,rademacher,1.5,2.7384412125023427,9,OptShrink,2.933111040626696
1000,600,4,rademacher,1.5,2.7384412125023427,10,Algorithm 3,2.783047813466782
1000,600,4,rademacher,1.5,2.7384412125023427,10,SN13,3.039817296973316
1000,600,4,rademacher,1.5,2.7384412125023427,10,OptShrink,3.0123752639503665
1000,600,4,rademacher,1.5,2.7384412125023427,11,Algorithm 3,2.9005827264533726
1000,600,4,rademacher,1.5,2.7384412125023427,11,SN13,3.0640366309253437
1000,600,4,rademacher,1.5,2.7384412125023427,11,OptShrink,3.036979168939764
1000,600,4,rademacher,1.5,2.7384412125023427,12,Algorithm 3,2.681558586772374
1000,600,4,rademacher,1.5,2.7384412125023427,12,SN13,2.8479801542300254
1000,600,4,rademacher,1.5,2.7384412125023427,12,OptShrink,2.8116701120579366
1000,600,4,rademacher,1.5,2.7384412125023427,13,Algorithm 3,2.69814248013202
1000,600,4,rademacher,1.5,2.7384412125023427,13,SN13,2.940768804135916
1000,600,4,rademacher,1.5,2.7384412125023427,13,OptShrink,2.9087206829668837
1000,600,4,rademacher,1.5,2.7384412125023427,14,Algorithm 3,2.8127495987858286
1000,600,4,rademacher,1.5,2.7384412125023427,14,SN13,3.013306548880791
1000,600,4,rademacher,1.5,2.7384412125023427,14,OptShrink,2.983825558094736
1000,600,4,rademacher,1.5,2.7384412125023427,15,Algorithm 3,2.601588604232929
1000,600,4,rademacher,1.5,2.7384412125023427,15,SN13,2.8510061018080695
1000,600,4,rademacher,1.5,2.7384412125023427,15,OptShrink,2.814140761023991
1000,600,4,rademacher,1.5,2.7384412125023427,16,Algorithm 3,2.5837650071575444
1000,600,4,rademacher,1.5,2.7384412125023427,16,SN13,2.844811103626057
1000,600,4,rademacher,1.5,2.7384412125023427,16,OptShrink,2.808042123970336
1000,600,4,rademacher,1.5,2.7384412125023427,17,Algorithm 3,2.7759700444149753
1000,600,4,rademacher,1.5,2.7384412125023427,17,SN13,3.0500344094904746
1000,600,4,rademacher,1.5,2.7384412125023427,17,OptShrink,3.0231637842603485
1000,600,4,rademacher,1.5,2.7384412125023427,18,Algorithm 3,2.8001742108816745
1000,600,4,rademacher,1.5,2.7384412125023427,18,SN13,3.0037998667048265
1000,600,4,rademacher,1.5,2.7384412125023427,18,OptShrink,2.9753150769667434
1000,600,4,rademacher,1.5,2.7384412125023427,19,Algorithm 3,2.739107752166605
1000,600,4,rademacher,1.5,2.7384412125023427,19,SN13,2.997686911490884
1000,600,4,rademacher,1.5,2.7384412125023427,19,OptShrink,2.968935092807226
1000,600,4,rademacher,1.5,2.7384412125023427,20,Algorithm 3,2.5711598796802897
1000,600,4,rademacher,1.5,2.7384412125023427,20,SN13,2.880944835693052
1000,600,4,rademacher,1.5,2.7384412125023427,20,OptShrink,2.8457898630757503
1000,600,4,rademacher,1.5,2.7384412125023427,21,Algorithm 3,2.636082510598577
1000,600,4,rademacher,1.5,2.7384412125023427,21,SN13,2.84233145955218
1000,600,4,rademacher,1.5,2.7384412125023427,21,OptShrink,2.8055763043024973
1000,600,4,rademacher,1.5,2.7384412125023427,22,Algorithm 3,2.824010463783071
1000,600,4,rademacher,1.5,2.7384412125023427,22,SN13,3.0240051616517145
1000,600,4,rademacher,1.5,2.7384412125023427,22,OptShrink,2.994834578963827
1000,600,4,rademacher,1.5,2.7384412125023427,23,Algorithm 3,2.870193127035935
1000,600,4,rademacher,1.5,2.7384412125023427,23,SN13,3.012201523777565
1000,600,4,rademacher,1.5,2.7384412125023427,23,OptShrink,2.983684752782167
1000,600,4,rademacher,1.5,2.7384412125023427,24,Algorithm 3,2.723980407965096
1000,600,4,rademacher,1.5,2.7384412125023427,24,SN13,2.9634687478481183
1000,600,4,rademacher,1.5,2.7384412125023427,24,OptShrink,2.932907418617213
1000,600,4,rademacher,1.5,2.7384412125023427,25,Algorithm 3,2.6356840739768215
1000,600,4,rademacher,1.5,2.7384412125023427,25,SN13,2.864652090595131
1000,600,4,rademacher,1.5,2.7384412125023427,25,OptShrink,2.82852127371533
1000,600,4,rademacher,1.5,2.7384412125023427,26,Algorithm 3,2.7125694884726603
